,Water Year,MONTH,DAY,09480000streamflow(cfs),11151300streamflow(cfs),10172700streamflow(cfs),08194200streamflow(cfs),08267500streamflow(cfs),06154410streamflow(cfs),02235200streamflow(cfs),02177000streamflow(cfs),07315200streamflow(cfs),12041200streamflow(cfs),10259000streamflow(cfs)
5081,1995,1,30,6.2,17.0,1.8,0.0,12.0,2.0,,967.0,2.8,7590,5.7
5082,1995,1,31,6.1,13.0,1.9,0.0,12.0,2.0,,922.0,2.6,12800,5.5
5083,1995,2,1,6.3,10.0,1.9,0.0,12.0,2.0,,874.0,2.3,12100,5.7
5084,1995,2,2,6.3,8.5,2.0,0.0,13.0,2.0,,846.0,2.0,6510,5.9
5085,1995,2,3,5.9,7.0,2.0,0.0,13.0,2.0,,819.0,1.8,4720,5.8
5086,1995,2,4,5.8,5.7,2.0,0.0,13.0,1.9,,823.0,1.7,3900,5.5
5087,1995,2,5,5.7,4.9,2.0,0.0,15.0,1.8,,774.0,1.5,3490,5.4
5088,1995,2,6,5.5,4.7,2.0,0.0,15.0,1.8,,740.0,1.5,3670,5.2
5089,1995,2,7,5.5,4.4,2.0,0.0,15.0,1.8,97.0,724.0,1.4,3070,5.1
5090,1995,2,8,5.4,4.7,2.0,0.0,15.0,1.8,94.0,714.0,1.2,2610,5.0
5091,1995,2,9,5.3,6.1,2.0,0.0,15.0,1.8,89.0,671.0,1.2,2320,4.9
5092,1995,2,10,6.0,6.0,2.0,0.0,14.0,1.7,85.0,741.0,1.2,2130,4.7
5093,1995,2,11,5.6,4.8,2.0,0.0,14.0,1.6,83.0,754.0,1.2,2000,4.6
5094,1995,2,12,5.2,4.3,1.9,0.0,13.0,1.5,80.0,718.0,1.1,1960,4.5
5095,1995,2,13,5.8,4.1,1.8,0.0,13.0,1.4,77.0,679.0,1.1,1760,5.0
5096,1995,2,14,5.8,118.0,1.7,0.0,14.0,1.4,75.0,670.0,1.1,1640,35.0
5097,1995,2,15,7.5,26.0,1.5,0.0,13.0,1.4,80.0,724.0,1.2,1820,20.0
5098,1995,2,16,5.9,11.0,1.7,0.0,13.0,1.6,84.0,2810.0,1.1,2110,13.0
5099,1995,2,17,5.1,7.0,1.8,0.0,13.0,1.6,79.0,2720.0,1.2,6520,11.0
5100,1995,2,18,4.8,4.8,1.9,0.0,13.0,1.7,75.0,1880.0,1.1,11100,9.8
5101,1995,2,19,4.7,3.7,1.9,0.0,13.0,1.7,72.0,1590.0,1.1,20600,8.7
5102,1995,2,20,4.5,3.5,1.9,0.0,14.0,1.8,73.0,1350.0,1.1,12400,8.0
5103,1995,2,21,4.3,3.3,1.9,0.0,16.0,1.8,82.0,1230.0,1.0,8710,7.7
5104,1995,2,22,4.3,3.1,1.9,0.0,17.0,1.8,87.0,1120.0,1.0,5260,7.5
5105,1995,2,23,4.4,3.0,2.1,0.0,18.0,1.8,85.0,1070.0,1.0,3880,7.2
5106,1995,2,24,4.5,3.0,2.2,0.0,19.0,1.9,83.0,1010.0,1.0,3330,7.0
5107,1995,2,25,4.3,3.0,2.2,0.0,21.0,1.9,81.0,952.0,1.0,3010,6.8
5108,1995,2,26,4.4,3.0,2.2,0.0,21.0,1.8,80.0,925.0,1.0,2600,6.7
5109,1995,2,27,4.7,3.0,2.2,0.0,20.0,1.8,78.0,964.0,1.0,2320,6.5
5110,1995,2,28,5.1,3.0,2.2,0.0,20.0,1.8,76.0,2270.0,0.95,2100,6.2
5111,1995,3,1,5.3,3.2,2.2,0.0,20.0,1.8,73.0,1710.0,0.89,1940,6.1
5112,1995,3,2,5.5,3.3,2.2,0.0,19.0,1.8,70.0,1460.0,0.9,1810,5.9
5113,1995,3,3,5.4,20.0,2.2,0.0,18.0,1.8,68.0,1300.0,0.93,1700,6.5
5114,1995,3,4,5.5,50.0,2.3,0.0,17.0,1.8,65.0,1270.0,0.93,1780,7.2
5115,1995,3,5,5.8,379.0,2.2,0.0,17.0,1.7,63.0,1210.0,0.94,1680,87.0
5116,1995,3,6,6.8,183.0,2.2,0.0,18.0,1.7,62.0,1400.0,0.93,1550,77.0
5117,1995,3,7,7.2,52.0,2.0,0.0,18.0,1.6,61.0,1290.0,1.5,1460,30.0
5118,1995,3,8,7.0,27.0,2.1,0.0,17.0,1.7,61.0,2060.0,1.0,1810,22.0
5119,1995,3,9,7.2,460.0,2.0,0.0,17.0,1.8,76.0,1950.0,0.87,5010,19.0
5120,1995,3,10,7.2,5860.0,2.2,0.0,18.0,1.8,80.0,1550.0,0.86,6300,17.0
5121,1995,3,11,7.2,1440.0,5.0,0.0,20.0,1.9,79.0,1400.0,0.89,5490,47.0
5122,1995,3,12,7.2,490.0,2.7,0.0,23.0,1.9,76.0,1290.0,0.93,4180,29.0
5123,1995,3,13,7.3,307.0,2.4,30.0,22.0,1.9,73.0,1220.0,13.0,4040,23.0
5124,1995,3,14,7.6,206.0,2.4,18.0,23.0,1.8,70.0,1170.0,110.0,5710,21.0
5125,1995,3,15,7.2,135.0,2.4,9.2,26.0,1.8,68.0,1130.0,178.0,5000,19.0
5126,1995,3,16,6.8,105.0,3.0,1.4,30.0,1.8,77.0,1080.0,76.0,3670,18.0
5127,1995,3,17,6.6,88.0,3.5,0.56,30.0,1.8,75.0,1060.0,28.0,2930,17.0
5128,1995,3,18,5.9,80.0,4.5,0.13,30.0,1.8,73.0,1020.0,15.0,2940,16.0
5129,1995,3,19,5.4,60.0,7.5,0.04,36.0,1.8,70.0,985.0,10.0,3670,15.0
5130,1995,3,20,5.0,59.0,3.5,0.01,37.0,1.8,68.0,964.0,7.5,3980,15.0
5131,1995,3,21,4.8,138.0,3.7,0.0,40.0,1.8,67.0,1030.0,5.8,5130,15.0
5132,1995,3,22,4.8,659.0,4.0,0.0,45.0,1.8,65.0,948.0,4.6,3680,14.0
5133,1995,3,23,4.6,1020.0,3.5,0.0,42.0,1.8,63.0,921.0,3.9,2860,15.0
5134,1995,3,24,4.6,352.0,3.7,0.0,40.0,1.8,61.0,886.0,3.4,2570,14.0
5135,1995,3,25,4.4,241.0,3.5,0.0,36.0,1.8,59.0,857.0,3.2,2210,13.0
5136,1995,3,26,4.0,190.0,3.3,0.0,32.0,1.7,57.0,835.0,3.2,2010,13.0
5137,1995,3,27,3.7,133.0,3.1,0.0,29.0,1.7,55.0,878.0,2.9,1880,12.0
5138,1995,3,28,3.4,105.0,2.8,0.0,27.0,1.7,54.0,858.0,2.6,1710,12.0
5139,1995,3,29,3.2,91.0,2.6,0.0,25.0,1.7,52.0,805.0,2.5,1660,11.0
5140,1995,3,30,3.1,81.0,2.4,0.0,24.0,1.7,51.0,786.0,2.4,1620,11.0
5141,1995,3,31,2.9,72.0,2.3,0.0,23.0,1.8,51.0,766.0,2.3,1620,10.0
5142,1995,4,1,2.6,65.0,2.2,0.0,22.0,1.9,61.0,749.0,2.2,1680,10.0
5143,1995,4,2,2.4,60.0,2.0,0.0,22.0,1.8,63.0,732.0,2.2,1590,9.9
5144,1995,4,3,2.3,55.0,2.1,0.0,22.0,1.8,62.0,712.0,2.4,1420,9.5
5145,1995,4,4,2.2,50.0,2.3,0.0,22.0,1.8,60.0,705.0,122.0,1580,9.1
5146,1995,4,5,2.1,48.0,2.5,0.0,23.0,1.8,59.0,693.0,105.0,1550,8.9
5147,1995,4,6,2.1,45.0,2.4,0.0,27.0,1.9,71.0,678.0,25.0,1510,8.7
5148,1995,4,7,1.9,43.0,2.6,0.0,30.0,1.9,78.0,665.0,13.0,2320,8.6
5149,1995,4,8,1.9,41.0,2.9,0.0,35.0,1.9,81.0,654.0,8.5,3160,8.6
5150,1995,4,9,1.9,38.0,3.4,0.0,40.0,1.8,84.0,643.0,5.9,2440,8.4
5151,1995,4,10,1.9,38.0,3.1,0.0,37.0,1.8,84.0,632.0,32.0,2120,7.9
5152,1995,4,11,1.8,36.0,2.9,0.0,33.0,1.9,83.0,624.0,47.0,2270,7.7
5153,1995,4,12,1.7,35.0,2.8,0.0,30.0,2.0,83.0,739.0,17.0,1950,7.6
5154,1995,4,13,1.5,36.0,2.8,0.0,30.0,2.1,82.0,702.0,11.0,2200,7.5
5155,1995,4,14,1.4,37.0,3.1,0.0,34.0,2.1,80.0,627.0,7.3,2090,7.6
5156,1995,4,15,1.4,35.0,3.6,0.0,36.0,2.1,76.0,602.0,5.0,1820,7.5
5157,1995,4,16,1.2,37.0,3.4,0.0,36.0,2.1,73.0,589.0,19.0,1670,8.0
5158,1995,4,17,1.2,34.0,3.4,0.0,36.0,2.1,70.0,584.0,115.0,1590,7.8
5159,1995,4,18,1.2,33.0,3.7,0.0,34.0,2.1,67.0,579.0,74.0,1690,7.6
5160,1995,4,19,1.5,31.0,3.8,0.0,32.0,2.1,63.0,568.0,74.0,1630,7.5
5161,1995,4,20,1.4,27.0,3.7,0.0,30.0,2.2,61.0,619.0,29.0,1430,7.4
5162,1995,4,21,1.3,27.0,3.9,0.0,28.0,2.2,57.0,673.0,16.0,1350,7.2
5163,1995,4,22,1.2,24.0,3.7,0.0,26.0,2.2,54.0,622.0,10.0,1300,7.0
5164,1995,4,23,1.2,23.0,3.5,0.0,26.0,2.2,51.0,655.0,7.2,1310,6.9
5165,1995,4,24,1.1,21.0,3.3,0.0,25.0,2.3,50.0,785.0,5.2,1370,6.8
5166,1995,4,25,1.0,19.0,3.2,0.0,26.0,2.3,49.0,623.0,4.2,1370,6.7
5167,1995,4,26,0.97,19.0,3.3,0.0,28.0,2.2,46.0,573.0,3.8,1270,6.7
5168,1995,4,27,0.79,19.0,3.5,0.0,32.0,2.3,45.0,554.0,3.5,1340,6.6
5169,1995,4,28,0.69,20.0,3.7,0.0,34.0,2.3,44.0,540.0,3.4,1420,6.6
5170,1995,4,29,0.68,23.0,3.9,0.0,37.0,2.3,42.0,519.0,3.3,1390,6.6
5171,1995,4,30,0.66,26.0,4.7,0.0,40.0,2.3,41.0,501.0,3.1,1360,6.6
5172,1995,5,1,0.75,23.0,4.9,0.0,43.0,2.3,39.0,507.0,3.0,1330,6.5
5173,1995,5,2,0.77,21.0,6.8,0.0,51.0,2.4,38.0,620.0,3.1,1500,6.4
5174,1995,5,3,0.79,18.0,6.6,0.0,59.0,2.4,36.0,527.0,3.6,1580,6.2
5175,1995,5,4,0.8,17.0,6.7,0.0,55.0,2.4,35.0,504.0,3.6,1370,6.0
5176,1995,5,5,0.81,17.0,6.7,0.0,62.0,2.4,33.0,498.0,3.6,1290,6.3
5177,1995,5,6,0.78,18.0,7.3,0.0,64.0,2.5,32.0,466.0,43.0,1230,6.5
5178,1995,5,7,0.88,16.0,7.0,0.0,60.0,2.5,30.0,453.0,341.0,1280,6.4
5179,1995,5,8,0.84,15.0,6.6,0.0,57.0,2.5,29.0,444.0,797.0,1370,6.3
5180,1995,5,9,0.88,14.0,6.4,0.0,50.0,2.5,28.0,438.0,744.0,1400,6.1
5181,1995,5,10,0.99,13.0,6.7,0.0,51.0,2.5,27.0,537.0,257.0,1660,5.9
5182,1995,5,11,1.1,12.0,7.2,0.0,59.0,2.5,26.0,482.0,26.0,1790,5.9
5183,1995,5,12,1.1,12.0,8.4,0.0,66.0,2.6,33.0,436.0,13.0,1570,6.0
5184,1995,5,13,1.1,17.0,8.0,0.0,67.0,2.6,32.0,415.0,8.7,1350,6.1
5185,1995,5,14,1.0,26.0,7.7,0.0,69.0,2.7,31.0,451.0,6.7,1360,6.1
5186,1995,5,15,0.96,27.0,7.1,0.0,86.0,2.8,30.0,453.0,5.0,1590,6.0
5187,1995,5,16,0.96,22.0,7.4,0.0,122.0,2.9,29.0,407.0,3.9,1840,5.9
5188,1995,5,17,0.97,17.0,7.4,0.0,142.0,2.9,28.0,391.0,3.5,1750,5.8
5189,1995,5,18,0.94,15.0,7.7,0.0,112.0,3.1,27.0,380.0,2.8,1530,5.6
5190,1995,5,19,0.92,13.0,7.6,0.0,110.0,3.6,25.0,423.0,2.3,1390,5.4
5191,1995,5,20,0.89,12.0,7.5,0.0,128.0,3.7,25.0,385.0,2.1,1360,4.9
5192,1995,5,21,0.92,11.0,7.8,0.0,152.0,3.8,24.0,351.0,1.9,1410,4.6
5193,1995,5,22,0.86,12.0,7.8,0.0,175.0,3.6,23.0,341.0,1.7,1430,4.6
5194,1995,5,23,0.78,11.0,7.9,0.0,182.0,3.6,23.0,335.0,1.6,1440,4.6
5195,1995,5,24,0.72,11.0,8.0,0.0,163.0,3.6,22.0,323.0,2.4,1490,4.7
5196,1995,5,25,0.65,12.0,7.8,0.0,147.0,3.6,21.0,315.0,394.0,1580,4.5
5197,1995,5,26,0.68,11.0,8.2,0.0,144.0,3.5,20.0,309.0,1240.0,1680,4.3
5198,1995,5,27,0.71,9.0,7.5,0.0,143.0,3.4,19.0,326.0,594.0,1700,4.1
5199,1995,5,28,0.75,8.6,6.9,0.0,145.0,3.4,18.0,595.0,138.0,1740,4.0
5200,1995,5,29,0.74,7.7,6.8,6.0,152.0,3.4,18.0,501.0,76.0,1810,3.9
5201,1995,5,30,0.75,6.6,6.7,204.0,155.0,3.4,18.0,394.0,57.0,1850,3.9
5202,1995,5,31,0.74,5.9,6.7,36.0,158.0,3.4,17.0,356.0,41.0,1800,4.0
5203,1995,6,1,0.7,6.0,6.7,11.0,160.0,3.5,16.0,517.0,29.0,1660,4.2
5204,1995,6,2,0.65,5.9,7.0,3.2,178.0,3.5,16.0,648.0,22.0,1670,4.2
5205,1995,6,3,0.67,5.6,6.9,0.93,211.0,3.6,19.0,875.0,16.0,1670,4.2
5206,1995,6,4,0.68,5.1,6.6,0.22,207.0,3.5,23.0,627.0,11.0,1610,4.2
5207,1995,6,5,0.67,4.7,6.4,0.05,201.0,3.5,23.0,511.0,8.3,1640,4.1
5208,1995,6,6,0.67,4.4,6.7,0.03,249.0,3.6,21.0,565.0,6.9,1440,4.1
5209,1995,6,7,0.67,4.9,6.3,0.01,282.0,3.5,19.0,516.0,5.3,1210,4.2
5210,1995,6,8,0.68,6.2,6.3,0.0,318.0,3.5,17.0,470.0,4.0,1240,4.3
5211,1995,6,9,0.68,5.7,6.0,0.0,278.0,3.6,16.0,427.0,3.0,1410,4.1
5212,1995,6,10,0.67,5.3,5.9,0.0,241.0,4.7,15.0,414.0,4.8,1600,3.8
5213,1995,6,11,0.63,4.4,5.7,166.0,261.0,4.7,15.0,407.0,311.0,1880,3.7
5214,1995,6,12,0.53,3.9,5.6,201.0,255.0,4.5,15.0,675.0,508.0,1670,3.6
5215,1995,6,13,0.47,3.6,5.6,38.0,278.0,4.4,16.0,537.0,80.0,2240,3.5
5216,1995,6,14,0.4,3.7,5.5,42.0,325.0,4.5,15.0,422.0,17.0,1750,3.4
5217,1995,6,15,0.32,6.5,5.6,20.0,318.0,4.4,13.0,400.0,8.8,1590,3.5
5218,1995,6,16,0.35,14.0,5.6,5.4,339.0,4.7,13.0,417.0,5.2,1480,4.3
5219,1995,6,17,0.45,11.0,5.6,2.8,368.0,4.4,12.0,381.0,3.6,1620,4.6
5220,1995,6,18,0.5,7.8,5.5,1.2,374.0,4.2,12.0,459.0,2.7,2020,4.1
5221,1995,6,19,0.54,6.7,5.5,0.5,375.0,4.2,12.0,380.0,2.1,1720,3.7
5222,1995,6,20,0.55,6.2,5.8,0.2,403.0,4.2,11.0,369.0,1.8,1500,3.3
5223,1995,6,21,0.55,5.9,7.1,0.08,352.0,4.2,11.0,365.0,1.5,1460,3.2
5224,1995,6,22,0.54,5.4,6.9,0.04,340.0,3.9,11.0,400.0,1.4,1480,3.1
5225,1995,6,23,0.54,5.2,6.3,0.02,303.0,4.1,11.0,430.0,1.2,1540,3.0
5226,1995,6,24,0.55,4.9,6.4,0.0,264.0,3.8,13.0,409.0,1.2,1650,2.9
5227,1995,6,25,0.55,4.5,6.5,0.0,252.0,3.8,18.0,401.0,1.1,1670,2.9
5228,1995,6,26,0.55,4.0,6.4,0.0,254.0,3.7,34.0,679.0,1.0,1640,3.1
5229,1995,6,27,0.52,4.2,6.4,0.0,227.0,3.5,35.0,642.0,0.96,1490,3.0
5230,1995,6,28,0.52,4.3,6.4,0.0,214.0,3.5,32.0,500.0,0.92,1500,2.9
5231,1995,6,29,0.57,4.1,6.4,24.0,204.0,3.4,30.0,455.0,0.92,1590,2.8
5232,1995,6,30,0.58,4.1,6.1,181.0,199.0,3.4,37.0,554.0,0.94,1690,2.9
5233,1995,7,1,0.6,4.2,4.4,57.0,199.0,3.4,53.0,621.0,0.91,1780,2.8
5234,1995,7,2,0.61,4.0,4.3,28.0,201.0,3.4,38.0,518.0,0.93,1810,2.8
5235,1995,7,3,0.58,3.7,4.4,9.1,208.0,3.4,34.0,455.0,0.88,1770,2.8
5236,1995,7,4,0.61,3.9,4.3,2.8,205.0,3.6,31.0,510.0,0.84,1640,2.8
5237,1995,7,5,0.61,3.7,4.3,1.3,204.0,3.5,29.0,424.0,0.78,1510,2.8
5238,1995,7,6,0.6,3.2,4.3,0.5,195.0,3.4,28.0,391.0,0.74,1380,2.8
5239,1995,7,7,0.57,2.7,4.3,0.2,190.0,3.4,28.0,375.0,0.75,1310,2.7
5240,1995,7,8,0.57,2.3,4.3,0.08,186.0,3.4,32.0,353.0,1.2,1260,2.6
5241,1995,7,9,0.58,2.1,4.3,11.0,184.0,3.4,30.0,333.0,1.4,1370,2.6
5242,1995,7,10,0.58,2.0,4.3,32.0,188.0,3.4,29.0,324.0,1.0,1520,2.6
5243,1995,7,11,0.61,2.0,4.2,11.0,187.0,3.4,28.0,338.0,0.87,1360,2.4
5244,1995,7,12,113.0,2.0,4.0,4.4,182.0,3.5,28.0,358.0,0.78,1220,2.3
5245,1995,7,13,2.9,1.9,4.0,2.1,175.0,21.0,28.0,350.0,0.68,1160,2.4
5246,1995,7,14,0.9,1.8,4.0,1.0,174.0,39.0,27.0,309.0,0.63,1090,2.4
5247,1995,7,15,0.85,1.6,3.8,0.3,163.0,15.0,27.0,343.0,0.62,1160,2.5
5248,1995,7,16,0.86,1.5,3.5,0.1,154.0,9.0,29.0,364.0,0.57,1220,3.1
5249,1995,7,17,0.83,1.6,3.5,0.2,156.0,7.3,34.0,333.0,0.51,1270,2.6
5250,1995,7,18,0.85,9.5,3.5,24.0,160.0,6.3,39.0,328.0,0.51,1450,2.5
5251,1995,7,19,1.8,5.7,3.5,2.4,155.0,5.7,38.0,297.0,1.2,1540,2.4
5252,1995,7,20,0.9,4.8,3.5,0.6,151.0,5.3,40.0,281.0,0.98,1590,2.3
5253,1995,7,21,0.82,4.2,3.6,0.08,145.0,5.2,48.0,363.0,0.75,1510,2.3
5254,1995,7,22,0.76,3.5,3.6,0.0,138.0,4.9,63.0,310.0,0.65,1350,2.2
5255,1995,7,23,0.76,3.0,3.6,0.0,130.0,4.6,67.0,291.0,0.57,1260,2.2
5256,1995,7,24,0.75,2.6,3.5,0.0,122.0,4.4,67.0,261.0,0.5,1180,2.2
5257,1995,7,25,0.74,2.5,3.6,0.0,114.0,4.3,92.0,247.0,0.44,1110,2.1
5258,1995,7,26,0.72,2.1,3.5,0.0,107.0,4.3,,239.0,0.4,2160,2.0
5259,1995,7,27,0.7,1.9,3.5,0.0,103.0,4.2,91.0,249.0,0.38,1970,2.0
5260,1995,7,28,0.69,1.8,3.5,0.0,97.0,4.0,79.0,1480.0,0.33,1430,1.9
5261,1995,7,29,0.68,1.7,3.5,0.0,92.0,4.0,70.0,724.0,0.31,1180,2.0
5262,1995,7,30,0.67,1.6,3.6,0.0,88.0,3.8,63.0,460.0,0.29,1020,2.1
5263,1995,7,31,0.68,1.5,3.6,0.0,88.0,3.8,58.0,399.0,0.27,962,1.9
5264,1995,8,1,0.71,1.4,3.6,0.0,82.0,3.8,56.0,365.0,0.73,1030,1.9
5265,1995,8,2,0.7,1.2,3.6,0.01,78.0,3.7,69.0,354.0,373.0,1070,1.8
5266,1995,8,3,0.74,1.4,3.5,0.04,76.0,3.7,79.0,401.0,711.0,1040,1.8
5267,1995,8,4,0.76,1.4,3.5,0.0,74.0,3.6,76.0,643.0,363.0,1110,1.7
5268,1995,8,5,0.75,1.4,3.4,0.0,72.0,3.5,76.0,1290.0,45.0,1170,1.7
5269,1995,8,6,0.72,1.3,3.4,0.0,69.0,3.5,74.0,799.0,7.7,1230,1.7
5270,1995,8,7,0.7,1.2,3.6,0.0,65.0,3.4,70.0,614.0,2.7,2910,1.8
5271,1995,8,8,0.72,1.2,3.6,0.0,63.0,3.2,66.0,850.0,1.1,2260,1.8
5272,1995,8,9,0.7,1.1,3.5,0.0,61.0,3.2,66.0,644.0,0.75,1490,1.8
5273,1995,8,10,0.62,1.1,3.4,0.0,59.0,3.2,63.0,594.0,0.53,1290,1.8
5274,1995,8,11,0.65,1.2,3.4,0.01,57.0,3.2,60.0,681.0,0.4,1230,1.8
5275,1995,8,12,0.65,1.3,3.4,0.06,57.0,3.1,57.0,594.0,0.37,1140,2.4
5276,1995,8,13,0.64,1.2,3.4,0.01,55.0,3.1,57.0,504.0,0.26,1010,2.0
5277,1995,8,14,0.76,1.1,3.4,0.0,53.0,3.1,53.0,445.0,0.22,952,1.9
5278,1995,8,15,0.97,1.2,3.5,0.0,52.0,3.0,49.0,442.0,0.19,1050,2.1
5279,1995,8,16,0.93,1.2,3.4,0.0,52.0,3.0,45.0,399.0,0.18,1050,2.1
5280,1995,8,17,0.83,1.2,3.4,0.0,50.0,2.8,42.0,371.0,0.17,1020,2.0
5281,1995,8,18,,1.1,3.4,0.0,48.0,2.8,38.0,351.0,0.17,934,1.9
5282,1995,8,19,1.4,1.2,3.4,0.0,46.0,2.7,37.0,360.0,0.16,1140,2.0
5283,1995,8,20,0.93,1.1,3.4,0.0,43.0,2.8,41.0,480.0,0.15,1170,2.4
5284,1995,8,21,0.87,1.1,3.4,0.01,42.0,2.6,45.0,386.0,0.14,1060,2.9
5285,1995,8,22,0.82,1.1,3.4,0.04,42.0,2.4,46.0,391.0,0.12,976,2.4
5286,1995,8,23,0.82,1.1,3.5,0.04,41.0,2.4,40.0,483.0,0.12,920,2.2
5287,1995,8,24,,1.1,3.6,2.6,41.0,2.3,50.0,352.0,0.12,842,2.2
5288,1995,8,25,7.2,1.1,3.4,0.55,42.0,2.3,,339.0,0.11,789,2.0
5289,1995,8,26,0.96,1.2,3.4,0.04,43.0,2.2,,577.0,0.11,749,1.9
5290,1995,8,27,0.89,1.1,3.3,0.0,42.0,2.3,,2890.0,0.1,709,1.9
5291,1995,8,28,0.82,1.1,3.3,0.0,45.0,2.3,,1470.0,0.08,704,1.9
5292,1995,8,29,0.81,1.2,3.3,0.0,40.0,2.3,,910.0,0.07,756,1.8
5293,1995,8,30,0.79,1.4,3.3,0.0,37.0,2.2,,750.0,0.07,746,1.8
5294,1995,8,31,0.8,1.4,3.3,0.02,37.0,2.1,,700.0,0.04,717,1.8
5295,1995,9,1,0.85,1.8,3.3,1.4,36.0,2.0,,680.0,0.03,722,2.0
5296,1995,9,2,0.8,1.8,3.5,3.2,37.0,2.1,,640.0,0.02,768,2.3
5297,1995,9,3,0.74,1.8,3.5,31.0,37.0,2.1,,600.0,0.02,837,2.1
5298,1995,9,4,0.73,2.0,3.6,7.6,36.0,2.1,,540.0,0.01,955,2.0
5299,1995,9,5,0.74,2.1,3.7,1.3,35.0,2.1,,500.0,0.01,984,2.1
5300,1995,9,6,0.75,2.3,3.6,0.39,35.0,2.1,,460.0,0.01,888,2.1
5301,1995,9,7,0.71,2.1,3.6,0.06,39.0,2.0,,430.0,0.01,755,2.0
5302,1995,9,8,0.71,2.0,3.5,0.05,48.0,2.1,,410.0,0.01,778,1.9
5303,1995,9,9,0.71,2.1,3.6,0.02,42.0,2.1,,390.0,0.01,807,1.8
5304,1995,9,10,0.75,2.1,3.5,0.0,43.0,2.1,,410.0,0.02,816,1.8
5305,1995,9,11,0.69,2.2,3.4,0.0,40.0,2.3,,630.0,0.06,812,1.8
5306,1995,9,12,0.68,2.2,3.4,0.0,37.0,2.2,,460.0,0.06,743,1.7
5307,1995,9,13,0.67,2.2,3.3,0.47,35.0,2.2,,410.0,0.1,720,1.7
5308,1995,9,14,0.63,2.2,3.3,1.0,35.0,2.0,,420.0,1.3,700,1.8
5309,1995,9,15,0.68,2.2,3.4,0.07,34.0,1.9,,390.0,1.4,700,1.8
5310,1995,9,16,0.68,2.2,3.4,0.03,34.0,2.0,,380.0,0.64,670,2.1
5311,1995,9,17,0.68,2.3,3.5,0.0,33.0,2.3,,500.0,0.39,660,2.0
5312,1995,9,18,0.62,2.3,3.5,0.0,34.0,2.5,,360.0,0.25,640,1.8
5313,1995,9,19,0.62,2.1,3.5,0.0,33.0,2.5,,330.0,0.21,620,1.8
5314,1995,9,20,0.61,1.9,3.5,0.0,32.0,2.5,,320.0,0.18,600,1.8
5315,1995,9,21,0.56,1.8,3.5,173.0,32.0,1.7,,320.0,0.16,580,1.8
5316,1995,9,22,0.53,1.7,3.5,698.0,32.0,1.7,,380.0,0.16,560,1.8
5317,1995,9,23,0.51,1.8,3.7,1360.0,30.0,1.8,,380.0,0.16,540,1.8
5318,1995,9,24,0.52,1.9,3.7,1130.0,31.0,1.7,,370.0,0.14,530,1.9
5319,1995,9,25,0.5,2.0,3.7,698.0,32.0,1.8,,350.0,0.15,530,1.9
5320,1995,9,26,0.48,2.1,3.7,147.0,30.0,1.8,,340.0,0.14,640,1.9
5321,1995,9,27,0.47,2.0,3.7,27.0,29.0,1.8,,320.0,0.13,1250,1.9
5322,1995,9,28,0.5,1.8,3.6,12.0,33.0,1.8,,305.0,0.13,2850,2.0
5323,1995,9,29,0.51,1.7,3.5,3.6,38.0,1.8,,290.0,0.11,1390,2.0
5324,1995,9,30,0.5,1.9,3.5,2.1,36.0,1.8,,282.0,0.09,2450,2.0
5325,1995,10,1,0.5,0.75,1.5,0.0,20.0,2.3,,549.0,0.02,705,0.96
5326,1995,10,2,0.5,0.77,1.6,0.0,19.0,2.2,,576.0,0.01,626,0.95
5327,1995,10,3,0.48,0.74,1.8,0.0,18.0,2.2,,833.0,0.01,473,0.99
5328,1995,10,4,0.49,0.71,1.8,0.0,19.0,2.2,,684.0,0.0,422,1.1
5329,1995,10,5,0.5,1.3,1.7,0.0,19.0,2.3,,608.0,0.0,396,1.5
5330,1995,10,6,0.49,1.4,1.5,0.0,22.0,2.3,,572.0,0.0,382,1.3
5331,1995,10,7,0.49,1.1,1.5,0.0,20.0,2.2,,551.0,0.14,360,1.2
5332,1995,10,8,0.48,1.0,1.4,0.0,20.0,2.2,,537.0,1.0,337,1.0
5333,1995,10,9,0.47,0.92,1.4,0.0,19.0,2.2,,584.0,0.38,323,1.0
5334,1995,10,10,0.47,0.87,1.4,0.0,18.0,2.2,,785.0,0.28,325,1.0
5335,1995,10,11,0.47,0.79,1.4,0.0,18.0,2.3,,643.0,0.21,323,1.0
5336,1995,10,12,0.47,0.79,1.4,0.0,18.0,2.2,,640.0,0.17,302,1.1
5337,1995,10,13,0.47,0.79,1.4,0.0,17.0,2.2,,1890.0,0.13,290,1.1
5338,1995,10,14,0.49,0.84,1.4,0.0,17.0,2.2,,2070.0,0.1,349,1.2
5339,1995,10,15,0.52,0.9,1.8,0.0,19.0,2.3,,1580.0,0.07,343,1.2
5340,1995,10,16,0.52,0.9,1.9,0.0,20.0,2.2,,1170.0,0.05,297,1.3
5341,1995,10,17,0.52,0.91,1.9,0.0,20.0,2.2,,996.0,0.37,283,1.2
5342,1995,10,18,0.51,1.0,1.9,0.0,19.0,2.2,,895.0,1.1,288,1.2
5343,1995,10,19,0.49,0.9,1.8,0.0,19.0,2.2,,835.0,0.96,290,1.3
5344,1995,10,20,0.46,0.9,1.7,0.0,19.0,2.2,,841.0,4.4,1050,1.3
5345,1995,10,21,0.45,0.88,1.7,0.0,19.0,2.2,,769.0,111.0,2680,1.3
